lib,trial,test_group,type,region,thread_ms,real_ms,iters,total_cpu_ms,total_real_ms,soft_faults,hard_faults
confh,13,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.797,0.801,1000,,,
confh,13,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.862,0.862,1000,,,
confh,13,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.953,0.962,1000,,,
confh,13,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.091,1.103,1000,,,
confh,13,nesting,perf,Close,0.025,0.025,1,,,
confh,13,nesting,function,parse nested lua tables,,,1,13.497,13.815,63,0
lua,13,nesting,perf,Open,0.315,0.315,1,,,
lua,13,nesting,perf,Get Int: Number,0.032,0.032,1000,,,
lua,13,nesting,perf,Get Int: Table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.table.table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,13,nesting,perf,Close,0.025,0.025,1,,,
lua,13,nesting,function,parse nested lua tables,,,1,1.990,2.185,63,0
confh,14,nesting,perf,Open,0.365,0.397,1,,,
confh,14,nesting,perf,Get Int: Number,0.181,0.181,1000,,,
